Id,carat,price,x,y,z
7393,0.7,2815,5.75,5.81,3.49
7394,0.7,2815,5.75,5.81,3.49
7395,0.7,2815,5.75,5.81,3.49
7396,0.7,2815,5.75,5.81,3.49
7397,0.7,2815,5.75,5.81,3.49
7398,0.7,2815,5.75,5.81,3.49
7399,0.7,2815,5.75,5.81,3.49
7400,1.174011,6804.4395,6.871761,6.952135,4.195699
7401,0.7,2815,5.7,5.76,3.52
7402,0.7,2815,5.7,5.76,3.52
7403,0.7,2815,5.7,5.76,3.52
7404,0.7,2815,5.7,5.76,3.52
7405,0.7,2815,5.7,5.76,3.52
7406,0.7,2815,5.7,5.76,3.52
7407,0.7,2815,5.7,5.76,3.52
7408,0.7,2815,5.7,5.76,3.52
7409,0.7,2815,5.7,5.76,3.52
7410,1.174011,6804.4395,6.8217607,6.9021354,4.225699
7411,0.7,2815,5.73,5.79,3.54
7412,0.7,2815,5.73,5.79,3.54
7413,0.7,2815,5.73,5.79,3.54
7414,0.7,2815,5.73,5.79,3.54
7415,0.7,2815,5.73,5.79,3.54
7416,0.7,2815,5.73,5.79,3.54
7417,0.7,2815,5.73,5.79,3.54
7418,0.7,2815,5.73,5.79,3.54
7419,0.7,2815,5.73,5.79,3.54
7420,1.174011,6804.4395,6.851761,6.932135,4.245699
7421,0.7,2815,5.72,5.77,3.53
7422,0.7,2815,5.72,5.77,3.53
7423,0.7,2815,5.72,5.77,3.53
7424,0.7,2815,5.72,5.77,3.53
7425,0.7,2815,5.72,5.77,3.53
7426,0.7,2815,5.72,5.77,3.53
7427,0.7,2815,5.72,5.77,3.53
7428,0.7,2815,5.72,5.77,3.53
7429,0.7,2815,5.72,5.77,3.53
7430,1.174011,6804.4395,6.8417606,6.912135,4.235699
7431,0.9,2815,6.08,6.04,3.94
7432,0.9,2815,6.08,6.04,3.94
7433,0.9,2815,6.08,6.04,3.94
7434,0.9,2815,6.08,6.04,3.94
7435,0.9,2815,6.08,6.04,3.94
7436,0.9,2815,6.08,6.04,3.94
7437,0.9,2815,6.08,6.04,3.94
7438,0.9,2815,6.08,6.04,3.94
7439,0.9,2815,6.08,6.04,3.94
7440,1.374011,6804.4395,7.201761,7.182135,4.645699
7441,0.95,2815,6.62,6.53,3.68
7442,0.95,2815,6.62,6.53,3.68
7443,0.95,2815,6.62,6.53,3.68
7444,0.95,2815,6.62,6.53,3.68
7445,0.95,2815,6.62,6.53,3.68
7446,0.95,2815,6.62,6.53,3.68
7447,0.95,2815,6.62,6.53,3.68
7448,0.95,2815,6.62,6.53,3.68
7449,0.95,2815,6.62,6.53,3.68
7450,1.424011,6804.4395,7.7417607,7.6721354,4.3856993
7451,0.89,2815,6.26,6.23,3.76
7452,0.89,2815,6.26,6.23,3.76
7453,0.89,2815,6.26,6.23,3.76
7454,0.89,2815,6.26,6.23,3.76
7455,0.89,2815,6.26,6.23,3.76
7456,0.89,2815,6.26,6.23,3.76
7457,0.89,2815,6.26,6.23,3.76
7458,0.89,2815,6.26,6.23,3.76
7459,0.89,2815,6.26,6.23,3.76
7460,1.364011,6804.4395,7.381761,7.372135,4.465699
7461,0.72,2815,5.99,5.92,3.47
7462,0.72,2815,5.99,5.92,3.47
7463,0.72,2815,5.99,5.92,3.47
7464,0.72,2815,5.99,5.92,3.47
7465,0.72,2815,5.99,5.92,3.47
7466,0.72,2815,5.99,5.92,3.47
7467,0.72,2815,5.99,5.92,3.47
7468,0.72,2815,5.99,5.92,3.47
7469,0.72,2815,5.99,5.92,3.47
7470,1.194011,6804.4395,7.1117606,7.062135,4.175699
7471,0.96,2815,6.73,6.65,3.55
7472,0.96,2815,6.73,6.65,3.55
7473,0.96,2815,6.73,6.65,3.55
7474,0.96,2815,6.73,6.65,3.55
7475,0.96,2815,6.73,6.65,3.55
7476,0.96,2815,6.73,6.65,3.55
7477,0.96,2815,6.73,6.65,3.55
7478,0.96,2815,6.73,6.65,3.55
7479,0.96,2815,6.73,6.65,3.55
7480,1.434011,6804.4395,7.851761,7.7921352,4.255699
7481,1.02,2815,6.55,6.5,3.94
7482,1.02,2815,6.55,6.5,3.94
7483,1.02,2815,6.55,6.5,3.94
7484,1.02,2815,6.55,6.5,3.94
7485,1.02,2815,6.55,6.5,3.94
7486,1.02,2815,6.55,6.5,3.94
7487,1.02,2815,6.55,6.5,3.94
7488,1.02,2815,6.55,6.5,3.94
7489,1.02,2815,6.55,6.5,3.94
7490,1.4940109,6804.4395,7.671761,7.642135,4.645699
7491,0.78,2816,5.91,5.95,3.64
7492,0.78,2816,5.91,5.95,3.64
7493,0.78,2816,5.91,5.95,3.64
7494,0.78,2816,5.91,5.95,3.64
7495,0.78,2816,5.91,5.95,3.64
7496,0.78,2816,5.91,5.95,3.64
7497,0.78,2816,5.91,5.95,3.64
7498,0.78,2816,5.91,5.95,3.64
7499,0.78,2816,5.91,5.95,3.64
7500,1.2540109,6805.4395,7.0317607,7.092135,4.3456993
7501,0.61,2816,5.52,5.54,3.32
7502,0.61,2816,5.52,5.54,3.32
7503,0.61,2816,5.52,5.54,3.32
7504,0.61,2816,5.52,5.54,3.32
7505,0.61,2816,5.52,5.54,3.32
7506,0.61,2816,5.52,5.54,3.32
7507,0.61,2816,5.52,5.54,3.32
7508,0.61,2816,5.52,5.54,3.32
7509,0.61,2816,5.52,5.54,3.32
7510,1.0840111,6805.4395,6.641761,6.682135,4.025699
7511,0.71,2816,5.61,5.69,3.58
7512,0.71,2816,5.61,5.69,3.58
7513,0.71,2816,5.61,5.69,3.58
7514,0.71,2816,5.61,5.69,3.58
7515,0.71,2816,5.61,5.69,3.58
7516,0.71,2816,5.61,5.69,3.58
7517,0.71,2816,5.61,5.69,3.58
7518,0.71,2816,5.61,5.69,3.58
7519,0.71,2816,5.61,5.69,3.58
7520,1.184011,6805.4395,6.731761,6.832135,4.285699
7521,0.78,2816,5.96,5.88,3.64
7522,0.78,2816,5.96,5.88,3.64
7523,0.78,2816,5.96,5.88,3.64
7524,0.78,2816,5.96,5.88,3.64
7525,0.78,2816,5.96,5.88,3.64
7526,0.78,2816,5.96,5.88,3.64
7527,0.78,2816,5.96,5.88,3.64
7528,0.78,2816,5.96,5.88,3.64
7529,0.78,2816,5.96,5.88,3.64
7530,1.2540109,6805.4395,7.081761,7.0221353,4.3456993
7531,0.87,2816,6.16,6.13,3.85
7532,0.87,2816,6.16,6.13,3.85
7533,0.87,2816,6.16,6.13,3.85
7534,0.87,2816,6.16,6.13,3.85
7535,0.87,2816,6.16,6.13,3.85
7536,0.87,2816,6.16,6.13,3.85
7537,0.87,2816,6.16,6.13,3.85
7538,0.87,2816,6.16,6.13,3.85
7539,0.87,2816,6.16,6.13,3.85
7540,1.3440111,6805.4395,7.2817607,7.2721353,4.555699
7541,0.83,2816,6.04,6,3.76
7542,0.83,2816,6.04,6,3.76
7543,0.83,2816,6.04,6,3.76
7544,0.83,2816,6.04,6,3.76
7545,0.83,2816,6.04,6,3.76
7546,0.83,2816,6.04,6,3.76
7547,0.83,2816,6.04,6,3.76
7548,0.83,2816,6.04,6,3.76
7549,0.83,2816,6.04,6,3.76
7550,1.304011,6805.4395,7.161761,7.142135,4.465699
7551,0.71,2817,5.78,5.73,3.53
7552,0.71,2817,5.78,5.73,3.53
7553,0.71,2817,5.78,5.73,3.53
7554,0.71,2817,5.78,5.73,3.53
7555,0.71,2817,5.78,5.73,3.53
7556,0.71,2817,5.78,5.73,3.53
7557,0.71,2817,5.78,5.73,3.53
7558,0.71,2817,5.78,5.73,3.53
7559,0.71,2817,5.78,5.73,3.53
7560,1.184011,6806.4395,6.901761,6.872135,4.235699
7561,0.71,2817,5.84,5.89,3.53
7562,0.71,2817,5.84,5.89,3.53
7563,0.71,2817,5.84,5.89,3.53
7564,0.71,2817,5.84,5.89,3.53
7565,0.71,2817,5.84,5.89,3.53
7566,0.71,2817,5.84,5.89,3.53
7567,0.71,2817,5.84,5.89,3.53
7568,0.71,2817,5.84,5.89,3.53
7569,0.71,2817,5.84,5.89,3.53
7570,1.184011,6806.4395,6.961761,7.032135,4.235699
7571,0.71,2817,5.66,5.64,3.54
7572,0.71,2817,5.66,5.64,3.54
7573,0.71,2817,5.66,5.64,3.54
7574,0.71,2817,5.66,5.64,3.54
7575,0.71,2817,5.66,5.64,3.54
7576,0.71,2817,5.66,5.64,3.54
7577,0.71,2817,5.66,5.64,3.54
7578,0.71,2817,5.66,5.64,3.54
7579,0.71,2817,5.66,5.64,3.54
7580,1.184011,6806.4395,6.7817607,6.782135,4.245699
7581,0.71,2817,5.69,5.65,3.53
7582,0.71,2817,5.69,5.65,3.53
7583,0.71,2817,5.69,5.65,3.53
7584,0.71,2817,5.69,5.65,3.53
7585,0.71,2817,5.69,5.65,3.53
7586,0.71,2817,5.69,5.65,3.53
7587,0.71,2817,5.69,5.65,3.53
7588,0.71,2817,5.69,5.65,3.53
7589,0.71,2817,5.69,5.65,3.53
7590,1.184011,6806.4395,6.811761,6.7921352,4.235699
7591,0.63,2817,5.48,5.52,3.38
7592,0.63,2817,5.48,5.52,3.38
7593,0.63,2817,5.48,5.52,3.38
7594,0.63,2817,5.48,5.52,3.38
7595,0.63,2817,5.48,5.52,3.38
7596,0.63,2817,5.48,5.52,3.38
7597,0.63,2817,5.48,5.52,3.38
7598,0.63,2817,5.48,5.52,3.38
7599,0.63,2817,5.48,5.52,3.38
7600,1.104011,6806.4395,6.601761,6.662135,4.085699
7601,0.71,2817,5.86,5.83,3.46
7602,0.71,2817,5.86,5.83,3.46
7603,0.71,2817,5.86,5.83,3.46
7604,0.71,2817,5.86,5.83,3.46
7605,0.71,2817,5.86,5.83,3.46
7606,0.71,2817,5.86,5.83,3.46
7607,0.71,2817,5.86,5.83,3.46
7608,0.71,2817,5.86,5.83,3.46
7609,0.71,2817,5.86,5.83,3.46
7610,1.184011,6806.4395,6.981761,6.972135,4.165699
7611,0.71,2817,5.75,5.7,3.54
7612,0.71,2817,5.75,5.7,3.54
7613,0.71,2817,5.75,5.7,3.54
7614,0.71,2817,5.75,5.7,3.54
7615,0.71,2817,5.75,5.7,3.54
7616,0.71,2817,5.75,5.7,3.54
7617,0.71,2817,5.75,5.7,3.54
7618,0.71,2817,5.75,5.7,3.54
7619,0.71,2817,5.75,5.7,3.54
7620,1.184011,6806.4395,6.871761,6.842135,4.245699
7621,0.71,2817,5.77,5.72,3.52
7622,0.71,2817,5.77,5.72,3.52
7623,0.71,2817,5.77,5.72,3.52
7624,0.71,2817,5.77,5.72,3.52
7625,0.71,2817,5.77,5.72,3.52
7626,0.71,2817,5.77,5.72,3.52
7627,0.71,2817,5.77,5.72,3.52
7628,0.71,2817,5.77,5.72,3.52
7629,0.71,2817,5.77,5.72,3.52
7630,1.184011,6806.4395,6.891761,6.862135,4.225699
7631,0.71,2817,5.77,5.73,3.53
7632,0.71,2817,5.77,5.73,3.53
7633,0.71,2817,5.77,5.73,3.53
7634,0.71,2817,5.77,5.73,3.53
7635,0.71,2817,5.77,5.73,3.53
7636,0.71,2817,5.77,5.73,3.53
7637,0.71,2817,5.77,5.73,3.53
7638,0.71,2817,5.77,5.73,3.53
7639,0.71,2817,5.77,5.73,3.53
7640,1.184011,6806.4395,6.891761,6.872135,4.235699
7641,0.9,2817,6.2,6.16,3.88
7642,0.9,2817,6.2,6.16,3.88
7643,0.9,2817,6.2,6.16,3.88
7644,0.9,2817,6.2,6.16,3.88
7645,0.9,2817,6.2,6.16,3.88
7646,0.9,2817,6.2,6.16,3.88
7647,0.9,2817,6.2,6.16,3.88
7648,0.9,2817,6.2,6.16,3.88
7649,0.9,2817,6.2,6.16,3.88
7650,1.374011,6806.4395,7.3217607,7.302135,4.585699
7651,0.71,2817,5.6,5.54,3.5
7652,0.71,2817,5.6,5.54,3.5
7653,0.71,2817,5.6,5.54,3.5
7654,0.71,2817,5.6,5.54,3.5
7655,0.71,2817,5.6,5.54,3.5
7656,0.71,2817,5.6,5.54,3.5
7657,0.71,2817,5.6,5.54,3.5
7658,0.71,2817,5.6,5.54,3.5
7659,0.71,2817,5.6,5.54,3.5
7660,1.184011,6806.4395,6.7217607,6.682135,4.205699
7661,0.7,2818,5.66,5.63,3.52
7662,0.7,2818,5.66,5.63,3.52
7663,0.7,2818,5.66,5.63,3.52
7664,0.7,2818,5.66,5.63,3.52
7665,0.7,2818,5.66,5.63,3.52
7666,0.7,2818,5.66,5.63,3.52
7667,0.7,2818,5.66,5.63,3.52
7668,0.7,2818,5.66,5.63,3.52
7669,0.7,2818,5.66,5.63,3.52
7670,1.174011,6807.4395,6.7817607,6.7721353,4.225699
7671,0.7,2818,5.78,5.73,3.41
7672,0.7,2818,5.78,5.73,3.41
7673,0.7,2818,5.78,5.73,3.41
7674,0.7,2818,5.78,5.73,3.41
7675,0.7,2818,5.78,5.73,3.41
7676,0.7,2818,5.78,5.73,3.41
7677,0.7,2818,5.78,5.73,3.41
7678,0.7,2818,5.78,5.73,3.41
7679,0.7,2818,5.78,5.73,3.41
7680,1.174011,6807.4395,6.901761,6.872135,4.1156993
7681,0.7,2818,5.64,5.6,3.54
7682,0.7,2818,5.64,5.6,3.54
7683,0.7,2818,5.64,5.6,3.54
7684,0.7,2818,5.64,5.6,3.54
7685,0.7,2818,5.64,5.6,3.54
7686,0.7,2818,5.64,5.6,3.54
7687,0.7,2818,5.64,5.6,3.54
7688,0.7,2818,5.64,5.6,3.54
7689,0.7,2818,5.64,5.6,3.54
7690,1.174011,6807.4395,6.7617607,6.742135,4.245699
7691,1,2818,6.43,6.39,3.93
7692,1,2818,6.43,6.39,3.93
7693,1,2818,6.43,6.39,3.93
7694,1,2818,6.43,6.39,3.93
7695,1,2818,6.43,6.39,3.93
7696,1,2818,6.43,6.39,3.93
7697,1,2818,6.43,6.39,3.93
7698,1,2818,6.43,6.39,3.93
7699,1,2818,6.43,6.39,3.93
7700,1.474011,6807.4395,7.5517607,7.532135,4.6356993
7701,0.86,2818,6.36,6.22,3.73
7702,0.86,2818,6.36,6.22,3.73
7703,0.86,2818,6.36,6.22,3.73
7704,0.86,2818,6.36,6.22,3.73
7705,0.86,2818,6.36,6.22,3.73
7706,0.86,2818,6.36,6.22,3.73
7707,0.86,2818,6.36,6.22,3.73
7708,0.86,2818,6.36,6.22,3.73
7709,0.86,2818,6.36,6.22,3.73
7710,1.3340111,6807.4395,7.481761,7.362135,4.435699
7711,0.8,2818,6.07,6,3.68
7712,0.8,2818,6.07,6,3.68
7713,0.8,2818,6.07,6,3.68
7714,0.8,2818,6.07,6,3.68
7715,0.8,2818,6.07,6,3.68
7716,0.8,2818,6.07,6,3.68
7717,0.8,2818,6.07,6,3.68
7718,0.8,2818,6.07,6,3.68
7719,0.8,2818,6.07,6,3.68
7720,1.274011,6807.4395,7.191761,7.142135,4.3856993
7721,0.7,2818,5.66,5.61,3.54
7722,0.7,2818,5.66,5.61,3.54
7723,0.7,2818,5.66,5.61,3.54
7724,0.7,2818,5.66,5.61,3.54
7725,0.7,2818,5.66,5.61,3.54
7726,0.7,2818,5.66,5.61,3.54
7727,0.7,2818,5.66,5.61,3.54
7728,0.7,2818,5.66,5.61,3.54
7729,0.7,2818,5.66,5.61,3.54
7730,1.174011,6807.4395,6.7817607,6.7521353,4.245699
7731,0.7,2818,5.91,5.83,3.5
7732,0.7,2818,5.91,5.83,3.5
7733,0.7,2818,5.91,5.83,3.5
7734,0.7,2818,5.91,5.83,3.5
7735,0.7,2818,5.91,5.83,3.5
7736,0.7,2818,5.91,5.83,3.5
7737,0.7,2818,5.91,5.83,3.5
7738,0.7,2818,5.91,5.83,3.5
7739,0.7,2818,5.91,5.83,3.5
7740,1.174011,6807.4395,7.0317607,6.972135,4.205699
7741,0.7,2818,5.69,5.64,3.5
7742,0.7,2818,5.69,5.64,3.5
7743,0.7,2818,5.69,5.64,3.5
7744,0.7,2818,5.69,5.64,3.5
7745,0.7,2818,5.69,5.64,3.5
7746,0.7,2818,5.69,5.64,3.5
7747,0.7,2818,5.69,5.64,3.5
7748,0.7,2818,5.69,5.64,3.5
7749,0.7,2818,5.69,5.64,3.5
7750,1.174011,6807.4395,6.811761,6.782135,4.205699
7751,0.7,2818,5.68,5.64,3.55
7752,0.7,2818,5.68,5.64,3.55
7753,0.7,2818,5.68,5.64,3.55
7754,0.7,2818,5.68,5.64,3.55
7755,0.7,2818,5.68,5.64,3.55
7756,0.7,2818,5.68,5.64,3.55
7757,0.7,2818,5.68,5.64,3.55
7758,0.7,2818,5.68,5.64,3.55
7759,0.7,2818,5.68,5.64,3.55
7760,1.174011,6807.4395,6.8017607,6.782135,4.255699
7761,1,2818,6.34,6.12,4.08
7762,1,2818,6.34,6.12,4.08
7763,1,2818,6.34,6.12,4.08
7764,1,2818,6.34,6.12,4.08
7765,1,2818,6.34,6.12,4.08
7766,1,2818,6.34,6.12,4.08
7767,1,2818,6.34,6.12,4.08
7768,1,2818,6.34,6.12,4.08
7769,1,2818,6.34,6.12,4.08
7770,1.474011,6807.4395,7.461761,7.262135,4.785699
7771,0.72,2819,5.64,5.68,3.61
7772,0.72,2819,5.64,5.68,3.61
7773,0.72,2819,5.64,5.68,3.61
7774,0.72,2819,5.64,5.68,3.61
7775,0.72,2819,5.64,5.68,3.61
7776,0.72,2819,5.64,5.68,3.61
7777,0.72,2819,5.64,5.68,3.61
7778,0.72,2819,5.64,5.68,3.61
7779,0.72,2819,5.64,5.68,3.61
7780,1.194011,6808.4395,6.7617607,6.822135,4.315699
7781,0.72,2819,5.73,5.77,3.58
7782,0.72,2819,5.73,5.77,3.58
7783,0.72,2819,5.73,5.77,3.58
7784,0.72,2819,5.73,5.77,3.58
7785,0.72,2819,5.73,5.77,3.58
7786,0.72,2819,5.73,5.77,3.58
7787,0.72,2819,5.73,5.77,3.58
7788,0.72,2819,5.73,5.77,3.58
7789,0.72,2819,5.73,5.77,3.58
7790,1.194011,6808.4395,6.851761,6.912135,4.285699
7791,0.7,2819,5.76,5.79,3.45
7792,0.7,2819,5.76,5.79,3.45
7793,0.7,2819,5.76,5.79,3.45
7794,0.7,2819,5.76,5.79,3.45
7795,0.7,2819,5.76,5.79,3.45
7796,0.7,2819,5.76,5.79,3.45
7797,0.7,2819,5.76,5.79,3.45
7798,0.7,2819,5.76,5.79,3.45
7799,0.7,2819,5.76,5.79,3.45
7800,1.174011,6808.4395,6.881761,6.932135,4.1556993
7801,0.86,2819,5.97,5.95,3.83
7802,0.86,2819,5.97,5.95,3.83
7803,0.86,2819,5.97,5.95,3.83
7804,0.86,2819,5.97,5.95,3.83
7805,0.86,2819,5.97,5.95,3.83
7806,0.86,2819,5.97,5.95,3.83
7807,0.86,2819,5.97,5.95,3.83
7808,0.86,2819,5.97,5.95,3.83
7809,0.86,2819,5.97,5.95,3.83
7810,1.3340111,6808.4395,7.0917606,7.092135,4.535699
7811,0.71,2820,5.66,5.69,3.57
7812,0.71,2820,5.66,5.69,3.57
7813,0.71,2820,5.66,5.69,3.57
7814,0.71,2820,5.66,5.69,3.57
7815,0.71,2820,5.66,5.69,3.57
7816,0.71,2820,5.66,5.69,3.57
7817,0.71,2820,5.66,5.69,3.57
7818,0.71,2820,5.66,5.69,3.57
7819,0.71,2820,5.66,5.69,3.57
7820,1.184011,6809.4395,6.7817607,6.832135,4.275699
7821,0.75,2821,5.8,5.78,3.59
7822,0.75,2821,5.8,5.78,3.59
7823,0.75,2821,5.8,5.78,3.59
7824,0.75,2821,5.8,5.78,3.59
7825,0.75,2821,5.8,5.78,3.59
7826,0.75,2821,5.8,5.78,3.59
7827,0.75,2821,5.8,5.78,3.59
7828,0.75,2821,5.8,5.78,3.59
7829,0.75,2821,5.8,5.78,3.59
7830,1.224011,6810.4395,6.921761,6.9221354,4.295699
7831,0.73,2821,5.77,5.73,3.54
7832,0.73,2821,5.77,5.73,3.54
7833,0.73,2821,5.77,5.73,3.54
7834,0.73,2821,5.77,5.73,3.54
7835,0.73,2821,5.77,5.73,3.54
7836,0.73,2821,5.77,5.73,3.54
7837,0.73,2821,5.77,5.73,3.54
7838,0.73,2821,5.77,5.73,3.54
7839,0.73,2821,5.77,5.73,3.54
7840,1.204011,6810.4395,6.891761,6.872135,4.245699
7841,0.53,2821,5.2,5.21,3.22
7842,0.53,2821,5.2,5.21,3.22
7843,0.53,2821,5.2,5.21,3.22
7844,0.53,2821,5.2,5.21,3.22
7845,0.53,2821,5.2,5.21,3.22
7846,0.53,2821,5.2,5.21,3.22
7847,0.53,2821,5.2,5.21,3.22
7848,0.53,2821,5.2,5.21,3.22
7849,0.53,2821,5.2,5.21,3.22
7850,1.0040109,6810.4395,6.3217607,6.352135,3.925699
7851,0.73,2821,5.83,5.76,3.55
7852,0.73,2821,5.83,5.76,3.55
7853,0.73,2821,5.83,5.76,3.55
7854,0.73,2821,5.83,5.76,3.55
7855,0.73,2821,5.83,5.76,3.55
7856,0.73,2821,5.83,5.76,3.55
7857,0.73,2821,5.83,5.76,3.55
7858,0.73,2821,5.83,5.76,3.55
7859,0.73,2821,5.83,5.76,3.55
7860,1.204011,6810.4395,6.951761,6.9021354,4.255699
7861,0.73,2821,5.72,5.7,3.63
7862,0.73,2821,5.72,5.7,3.63
7863,0.73,2821,5.72,5.7,3.63
7864,0.73,2821,5.72,5.7,3.63
7865,0.73,2821,5.72,5.7,3.63
7866,0.73,2821,5.72,5.7,3.63
7867,0.73,2821,5.72,5.7,3.63
7868,0.73,2821,5.72,5.7,3.63
7869,0.73,2821,5.72,5.7,3.63
7870,1.204011,6810.4395,6.8417606,6.842135,4.335699
7871,0.73,2821,5.92,5.85,3.51
7872,0.73,2821,5.92,5.85,3.51
7873,0.73,2821,5.92,5.85,3.51
7874,0.73,2821,5.92,5.85,3.51
7875,0.73,2821,5.92,5.85,3.51
7876,0.73,2821,5.92,5.85,3.51
7877,0.73,2821,5.92,5.85,3.51
7878,0.73,2821,5.92,5.85,3.51
7879,0.73,2821,5.92,5.85,3.51
7880,1.204011,6810.4395,7.041761,6.992135,4.215699
7881,0.73,2821,5.77,5.68,3.56
7882,0.73,2821,5.77,5.68,3.56
7883,0.73,2821,5.77,5.68,3.56
7884,0.73,2821,5.77,5.68,3.56
7885,0.73,2821,5.77,5.68,3.56
7886,0.73,2821,5.77,5.68,3.56
7887,0.73,2821,5.77,5.68,3.56
7888,0.73,2821,5.77,5.68,3.56
7889,0.73,2821,5.77,5.68,3.56
7890,1.204011,6810.4395,6.891761,6.822135,4.265699
7891,0.73,2821,5.84,5.82,3.6
7892,0.73,2821,5.84,5.82,3.6
7893,0.73,2821,5.84,5.82,3.6
7894,0.73,2821,5.84,5.82,3.6
7895,0.73,2821,5.84,5.82,3.6
7896,0.73,2821,5.84,5.82,3.6
7897,0.73,2821,5.84,5.82,3.6
7898,0.73,2821,5.84,5.82,3.6
7899,0.73,2821,5.84,5.82,3.6
7900,1.204011,6810.4395,6.961761,6.9621353,4.305699
7901,0.73,2821,5.76,5.7,3.62
7902,0.73,2821,5.76,5.7,3.62
7903,0.73,2821,5.76,5.7,3.62
7904,0.73,2821,5.76,5.7,3.62
7905,0.73,2821,5.76,5.7,3.62
7906,0.73,2821,5.76,5.7,3.62
7907,0.73,2821,5.76,5.7,3.62
7908,0.73,2821,5.76,5.7,3.62
7909,0.73,2821,5.76,5.7,3.62
7910,1.204011,6810.4395,6.881761,6.842135,4.325699
7911,0.7,2822,5.74,5.71,3.48
7912,0.7,2822,5.74,5.71,3.48
7913,0.7,2822,5.74,5.71,3.48
7914,0.7,2822,5.74,5.71,3.48
7915,0.7,2822,5.74,5.71,3.48
7916,0.7,2822,5.74,5.71,3.48
7917,0.7,2822,5.74,5.71,3.48
7918,0.7,2822,5.74,5.71,3.48
7919,0.7,2822,5.74,5.71,3.48
7920,1.174011,6811.4395,6.8617606,6.852135,4.185699
7921,0.72,2822,5.84,5.8,3.51
7922,0.72,2822,5.84,5.8,3.51
7923,0.72,2822,5.84,5.8,3.51
7924,0.72,2822,5.84,5.8,3.51
7925,0.72,2822,5.84,5.8,3.51
7926,0.72,2822,5.84,5.8,3.51
7927,0.72,2822,5.84,5.8,3.51
7928,0.72,2822,5.84,5.8,3.51
7929,0.72,2822,5.84,5.8,3.51
7930,1.194011,6811.4395,6.961761,6.9421353,4.215699
7931,0.72,2822,5.8,5.76,3.52
7932,0.72,2822,5.8,5.76,3.52
7933,0.72,2822,5.8,5.76,3.52
7934,0.72,2822,5.8,5.76,3.52
7935,0.72,2822,5.8,5.76,3.52
7936,0.72,2822,5.8,5.76,3.52
7937,0.72,2822,5.8,5.76,3.52
7938,0.72,2822,5.8,5.76,3.52
7939,0.72,2822,5.8,5.76,3.52
7940,1.194011,6811.4395,6.921761,6.9021354,4.225699
7941,0.72,2822,5.77,5.7,3.58
7942,0.72,2822,5.77,5.7,3.58
7943,0.72,2822,5.77,5.7,3.58
7944,0.72,2822,5.77,5.7,3.58
7945,0.72,2822,5.77,5.7,3.58
7946,0.72,2822,5.77,5.7,3.58
7947,0.72,2822,5.77,5.7,3.58
7948,0.72,2822,5.77,5.7,3.58
7949,0.72,2822,5.77,5.7,3.58
7950,1.194011,6811.4395,6.891761,6.842135,4.285699
7951,0.7,2822,5.73,5.7,3.44
7952,0.7,2822,5.73,5.7,3.44
7953,0.7,2822,5.73,5.7,3.44
7954,0.7,2822,5.73,5.7,3.44
7955,0.7,2822,5.73,5.7,3.44
7956,0.7,2822,5.73,5.7,3.44
7957,0.7,2822,5.73,5.7,3.44
7958,0.7,2822,5.73,5.7,3.44
7959,0.7,2822,5.73,5.7,3.44
7960,1.174011,6811.4395,6.851761,6.842135,4.145699
7961,0.6,2822,5.37,5.4,3.34
7962,0.6,2822,5.37,5.4,3.34
7963,0.6,2822,5.37,5.4,3.34
7964,0.6,2822,5.37,5.4,3.34
7965,0.6,2822,5.37,5.4,3.34
7966,0.6,2822,5.37,5.4,3.34
7967,0.6,2822,5.37,5.4,3.34
7968,0.6,2822,5.37,5.4,3.34
7969,0.6,2822,5.37,5.4,3.34
7970,1.0740111,6811.4395,6.4917607,6.5421352,4.045699
7971,0.74,2822,5.85,5.89,3.57
7972,0.74,2822,5.85,5.89,3.57
7973,0.74,2822,5.85,5.89,3.57
7974,0.74,2822,5.85,5.89,3.57
7975,0.74,2822,5.85,5.89,3.57
7976,0.74,2822,5.85,5.89,3.57
7977,0.74,2822,5.85,5.89,3.57
7978,0.74,2822,5.85,5.89,3.57
7979,0.74,2822,5.85,5.89,3.57
7980,1.214011,6811.4395,6.9717607,7.032135,4.275699
7981,0.73,2822,5.75,5.78,3.58
7982,0.73,2822,5.75,5.78,3.58
7983,0.73,2822,5.75,5.78,3.58
7984,0.73,2822,5.75,5.78,3.58
7985,0.73,2822,5.75,5.78,3.58
7986,0.73,2822,5.75,5.78,3.58
7987,0.73,2822,5.75,5.78,3.58
7988,0.73,2822,5.75,5.78,3.58
7989,0.73,2822,5.75,5.78,3.58
7990,1.204011,6811.4395,6.871761,6.9221354,4.285699
7991,0.71,2822,5.71,5.67,3.57
7992,0.71,2822,5.71,5.67,3.57
7993,0.71,2822,5.71,5.67,3.57
7994,0.71,2822,5.71,5.67,3.57
7995,0.71,2822,5.71,5.67,3.57
7996,0.71,2822,5.71,5.67,3.57
7997,0.71,2822,5.71,5.67,3.57
7998,0.71,2822,5.71,5.67,3.57
7999,0.71,2822,5.71,5.67,3.57
8000,1.184011,6811.4395,6.831761,6.812135,4.275699
8001,0.71,2822,5.75,5.73,3.52
8002,0.71,2822,5.75,5.73,3.52
8003,0.71,2822,5.75,5.73,3.52
8004,0.71,2822,5.75,5.73,3.52
8005,0.71,2822,5.75,5.73,3.52
8006,0.71,2822,5.75,5.73,3.52
8007,0.71,2822,5.75,5.73,3.52
8008,0.71,2822,5.75,5.73,3.52
8009,0.71,2822,5.75,5.73,3.52
